yyyy,mm,tmax,tmin,af,rain,sun,status,station,lat,lng,height
1968.0,5.0,14.5,5.6,1,62.9,143.0,,Ross-On-Wye,51.911,-2.584,67
1968.0,6.0,19.7,10.8,0,55.8,193.5,,Ross-On-Wye,51.911,-2.584,67
1968.0,7.0,19.8,11.2,0,120.7,164.8,,Ross-On-Wye,51.911,-2.584,67
1968.0,8.0,19.7,12.0,0,28.3,128.5,,Ross-On-Wye,51.911,-2.584,67
1968.0,9.0,17.7,10.2,0,121.6,105.7,,Ross-On-Wye,51.911,-2.584,67
1968.0,10.0,15.6,10.2,0,73.2,62.4,,Ross-On-Wye,51.911,-2.584,67
1968.0,11.0,9.1,4.4,4,81.9,48.2,,Ross-On-Wye,51.911,-2.584,67
1968.0,12.0,5.7,1.3,11,84.2,46.3,,Ross-On-Wye,51.911,-2.584,67
1969.0,1.0,8.5,3.1,7,63.9,33.9,,Ross-On-Wye,51.911,-2.584,67
1969.0,2.0,3.9,-1.4,16,67.6,60.9,,Ross-On-Wye,51.911,-2.584,67
1969.0,3.0,7.1,0.8,7,60.9,71.0,,Ross-On-Wye,51.911,-2.584,67
1969.0,4.0,13.1,3.4,6,41.5,218.7,,Ross-On-Wye,51.911,-2.584,67
1969.0,5.0,15.5,7.6,0,119.5,125.1,,Ross-On-Wye,51.911,-2.584,67
1969.0,6.0,19.5,9.1,0,38.3,262.9,,Ross-On-Wye,51.911,-2.584,67
1969.0,7.0,22.3,11.9,0,59.1,245.6,,Ross-On-Wye,51.911,-2.584,67
1969.0,8.0,20.8,12.6,0,52.7,150.5,,Ross-On-Wye,51.911,-2.584,67
1969.0,9.0,17.3,9.7,1,35.6,83.5,,Ross-On-Wye,51.911,-2.584,67
1969.0,10.0,16.7,8.9,0,8.9,96.0,,Ross-On-Wye,51.911,-2.584,67
1969.0,11.0,9.3,3.0,6,71.0,87.1,,Ross-On-Wye,51.911,-2.584,67
1969.0,12.0,6.4,0.6,16,40.0,40.0,,Ross-On-Wye,51.911,-2.584,67
1970.0,1.0,7.3,1.5,10,146.2,45.1,,Ross-On-Wye,51.911,-2.584,67
1970.0,2.0,6.7,0.5,12,51.9,100.2,,Ross-On-Wye,51.911,-2.584,67
1970.0,3.0,7.7,1.2,12,49.9,108.6,,Ross-On-Wye,51.911,-2.584,67
1970.0,4.0,10.9,3.3,5,36.1,125.6,,Ross-On-Wye,51.911,-2.584,67
1970.0,5.0,18.0,8.6,0,40.0,182.5,,Ross-On-Wye,51.911,-2.584,67
1970.0,6.0,21.3,11.1,0,114.6,218.5,,Ross-On-Wye,51.911,-2.584,67
1970.0,7.0,19.8,11.4,0,43.8,164.8,,Ross-On-Wye,51.911,-2.584,67
1970.0,8.0,20.4,11.4,0,97.6,140.8,,Ross-On-Wye,51.911,-2.584,67
1970.0,9.0,19.2,10.4,0,41.2,138.6,,Ross-On-Wye,51.911,-2.584,67
1970.0,10.0,14.4,7.0,1,18.6,80.9,,Ross-On-Wye,51.911,-2.584,67
1970.0,11.0,11.5,5.5,1,136.8,60.8,,Ross-On-Wye,51.911,-2.584,67
1970.0,12.0,6.7,1.6,14,22.0,39.8,,Ross-On-Wye,51.911,-2.584,67
1971.0,1.0,7.2,2.4,7,124.7,25.8,,Ross-On-Wye,51.911,-2.584,67
1971.0,2.0,8.0,1.3,9,18.3,65.8,,Ross-On-Wye,51.911,-2.584,67
1971.0,3.0,8.8,2.3,6,66.0,94.6,,Ross-On-Wye,51.911,-2.584,67
1971.0,4.0,12.0,4.0,0,46.3,101.4,,Ross-On-Wye,51.911,-2.584,67
1971.0,5.0,17.0,7.0,0,49.3,234.4,,Ross-On-Wye,51.911,-2.584,67
1971.0,6.0,16.7,9.1,0,115.4,136.8,,Ross-On-Wye,51.911,-2.584,67
1971.0,7.0,23.0,11.9,0,17.9,232.2,,Ross-On-Wye,51.911,-2.584,67
1971.0,8.0,20.1,12.3,0,84.7,128.8,,Ross-On-Wye,51.911,-2.584,67
1971.0,9.0,20.1,9.2,0,25.9,185.9,,Ross-On-Wye,51.911,-2.584,67
1971.0,10.0,15.9,7.2,0,53.8,135.0,,Ross-On-Wye,51.911,-2.584,67
1971.0,11.0,10.4,2.1,11,48.1,101.2,,Ross-On-Wye,51.911,-2.584,67
1971.0,12.0,8.9,4.5,3,29.0,32.9,,Ross-On-Wye,51.911,-2.584,67
1972.0,1.0,6.6,2.0,8,91.7,45.9,,Ross-On-Wye,51.911,-2.584,67
1972.0,2.0,7.4,2.2,4,94.6,39.8,,Ross-On-Wye,51.911,-2.584,67
1972.0,3.0,11.2,2.8,2,66.3,134.5,,Ross-On-Wye,51.911,-2.584,67
1972.0,4.0,12.6,5.1,0,36.4,140.9,,Ross-On-Wye,51.911,-2.584,67
1972.0,5.0,14.3,7.2,0,63.8,121.8,,Ross-On-Wye,51.911,-2.584,67
1972.0,6.0,16.0,7.9,0,37.9,130.1,,Ross-On-Wye,51.911,-2.584,67
1972.0,7.0,20.6,11.4,0,22.8,166.8,,Ross-On-Wye,51.911,-2.584,67
1972.0,8.0,20.6,10.8,0,22.7,180.0,,Ross-On-Wye,51.911,-2.584,67
1972.0,9.0,16.3,7.1,0,48.1,90.5,,Ross-On-Wye,51.911,-2.584,67
1972.0,10.0,14.1,6.9,2,45.1,63.8,,Ross-On-Wye,51.911,-2.584,67
1972.0,11.0,10.3,3.3,8,71.4,89.9,,Ross-On-Wye,51.911,-2.584,67
1972.0,12.0,8.6,3.4,3,120.6,39.9,,Ross-On-Wye,51.911,-2.584,67
1973.0,1.0,7.5,2.7,7,31.4,36.8,,Ross-On-Wye,51.911,-2.584,67
1973.0,2.0,8.0,1.5,10,13.7,74.7,,Ross-On-Wye,51.911,-2.584,67
1973.0,3.0,11.0,1.7,9,17.9,145.7,,Ross-On-Wye,51.911,-2.584,67
1973.0,4.0,11.9,3.6,2,47.9,166.1,,Ross-On-Wye,51.911,-2.584,67
1973.0,5.0,16.1,7.3,0,70.1,162.9,,Ross-On-Wye,51.911,-2.584,67
1973.0,6.0,20.1,10.1,0,56.7,207.7,,Ross-On-Wye,51.911,-2.584,67
1973.0,7.0,20.6,11.5,0,58.9,161.0,,Ross-On-Wye,51.911,-2.584,67
1973.0,8.0,21.9,12.0,0,33.9,165.0,,Ross-On-Wye,51.911,-2.584,67
1973.0,9.0,19.0,10.0,0,58.3,138.4,,Ross-On-Wye,51.911,-2.584,67
1973.0,10.0,13.2,5.5,2,28.8,81.9,,Ross-On-Wye,51.911,-2.584,67
1973.0,11.0,10.2,3.4,10,33.6,85.5,,Ross-On-Wye,51.911,-2.584,67
1973.0,12.0,8.8,2.7,10,27.5,58.9,,Ross-On-Wye,51.911,-2.584,67
1974.0,1.0,9.2,3.6,3,146.8,47.9,,Ross-On-Wye,51.911,-2.584,67
1974.0,2.0,8.8,2.9,5,108.9,56.0,,Ross-On-Wye,51.911,-2.584,67
1974.0,3.0,9.3,2.3,5,32.4,92.8,,Ross-On-Wye,51.911,-2.584,67
1974.0,4.0,12.7,3.9,1,2.7,125.6,,Ross-On-Wye,51.911,-2.584,67
1974.0,5.0,15.9,6.5,0,35.4,180.1,,Ross-On-Wye,51.911,-2.584,67
1974.0,6.0,18.7,9.4,0,62.4,188.9,,Ross-On-Wye,51.911,-2.584,67
1974.0,7.0,19.3,11.5,0,45.1,151.3,,Ross-On-Wye,51.911,-2.584,67
1974.0,8.0,20.2,10.1,0,64.2,190.3,,Ross-On-Wye,51.911,-2.584,67
1974.0,9.0,16.0,8.7,0,102.6,119.5,,Ross-On-Wye,51.911,-2.584,67
1974.0,10.0,11.3,5.1,1,36.4,89.6,,Ross-On-Wye,51.911,-2.584,67
1974.0,11.0,10.2,4.0,2,82.5,63.4,,Ross-On-Wye,51.911,-2.584,67
1974.0,12.0,11.3,6.2,0,31.8,53.0*,,Ross-On-Wye,51.911,-2.584,67
1975.0,1.0,10.0,4.7,1,92.4,37.8*,,Ross-On-Wye,51.911,-2.584,67
1975.0,2.0,7.3,1.8,6,35.0,56.8*,,Ross-On-Wye,51.911,-2.584,67
1975.0,3.0,8.1,2.3,7,71.3,80.6*,,Ross-On-Wye,51.911,-2.584,67
1975.0,4.0,13.0,5.0,5,36.6,123.9*,,Ross-On-Wye,51.911,-2.584,67
1975.0,5.0,15.1,5.9,0,32.4,175.5*,,Ross-On-Wye,51.911,-2.584,67
1975.0,6.0,21.2,9.2,0,14.9,274.5*,,Ross-On-Wye,51.911,-2.584,67
1975.0,7.0,22.9,12.8,0,53.4,221.0*,,Ross-On-Wye,51.911,-2.584,67
1975.0,8.0,24.5,13.3,0*,48.2*,217.9*,,Ross-On-Wye,51.911,-2.584,67
1975.0,9.0,18.0,8.9,0*,72.9*,138.0*,,Ross-On-Wye,51.911,-2.584,67
1975.0,10.0,14.1,6.1,1*,26.1*,114.7*,,Ross-On-Wye,51.911,-2.584,67
1975.0,11.0,10.1,3.1,7*,32.6*,90.0*,,Ross-On-Wye,51.911,-2.584,67
1975.0,12.0,8.1,2.2,8*,24.9*,36.9*,,Ross-On-Wye,51.911,-2.584,67
1976.0,1.0,8.9,3.6,7*,12.9*,52.4*,,Ross-On-Wye,51.911,-2.584,67
1976.0,2.0,7.6,2.1,9*,33.7*,45.8*,,Ross-On-Wye,51.911,-2.584,67
1976.0,3.0,8.8,1.4,12*,35.8*,107.3*,,Ross-On-Wye,51.911,-2.584,67
1976.0,4.0,13.0,4.2,4*,8.8*,148.2*,,Ross-On-Wye,51.911,-2.584,67
1976.0,5.0,17.0,7.7,0*,47.9*,180.1*,,Ross-On-Wye,51.911,-2.584,67
1976.0,6.0,23.3,11.7,0*,20.3*,236.7*,,Ross-On-Wye,51.911,-2.584,67
1976.0,7.0,25.0,12.6,0*,12.7*,278.4*,,Ross-On-Wye,51.911,-2.584,67
1976.0,8.0,24.6,11.4,0*,67.1*,248.6*,,Ross-On-Wye,51.911,-2.584,67
1976.0,9.0,17.5,9.5,0*,162.4*,90.6*,,Ross-On-Wye,51.911,-2.584,67
1976.0,10.0,13.7,7.4,0*,125.2*,56.1*,,Ross-On-Wye,51.911,-2.584,67
1976.0,11.0,9.5,3.1,6*,51.5*,63.0*,,Ross-On-Wye,51.911,-2.584,67
1976.0,12.0,4.4,-0.6,17*,89.5*,52.1*,,Ross-On-Wye,51.911,-2.584,67
1977.0,1.0,5.5,0.2,15*,79.5*,41.2*,,Ross-On-Wye,51.911,-2.584,67
1977.0,2.0,8.4,2.6,4*,120.0*,67.8*,,Ross-On-Wye,51.911,-2.584,67
1977.0,3.0,10.5,4.2,3*,63.8*,82.8*,,Ross-On-Wye,51.911,-2.584,67
1977.0,4.0,11.7,3.7,5*,33.0*,167.4*,,Ross-On-Wye,51.911,-2.584,67
1977.0,5.0,16.1,5.8,1*,42.2*,235.6*,,Ross-On-Wye,51.911,-2.584,67
1977.0,6.0,17.3,8.4,0*,99.5*,150.9*,,Ross-On-Wye,51.911,-2.584,67
1977.0,7.0,21.1,11.6,0*,6.2*,200.3*,,Ross-On-Wye,51.911,-2.584,67
1977.0,8.0,19.9,11.3,0*,133.5*,138.9*,,Ross-On-Wye,51.911,-2.584,67
1977.0,9.0,17.0,9.5,0*,16.3*,96.6*,,Ross-On-Wye,51.911,-2.584,67
1977.0,10.0,15.1,8.2,0*,40.3*,82.5*,,Ross-On-Wye,51.911,-2.584,67
1977.0,11.0,9.7,3.5,7*,63.8*,99.9*,,Ross-On-Wye,51.911,-2.584,67
1977.0,12.0,8.9,4.1,3*,78.1*,45.3*,,Ross-On-Wye,51.911,-2.584,67
1978.0,1.0,6.6,1.2,10*,83.5*,56.4*,,Ross-On-Wye,51.911,-2.584,67
1978.0,2.0,5.9,0.0,15*,55.0*,47.3*,,Ross-On-Wye,51.911,-2.584,67
1978.0,3.0,10.9,3.4,4*,62.3*,124.9*,,Ross-On-Wye,51.911,-2.584,67
1978.0,4.0,10.2,3.0,5*,40.2*,101.1*,,Ross-On-Wye,51.911,-2.584,67
1978.0,5.0,16.9,7.1,0*,31.4*,188.8*,,Ross-On-Wye,51.911,-2.584,67
1978.0,6.0,18.6,9.7,0*,39.7*,163.2*,,Ross-On-Wye,51.911,-2.584,67
1978.0,7.0,19.6,11.3,0*,68.1*,151.6*,,Ross-On-Wye,51.911,-2.584,67
1978.0,8.0,19.8,11.3,0*,55.6*,140.1*,,Ross-On-Wye,51.911,-2.584,67
1978.0,9.0,18.5,10.0,0*,31.2*,155.7*,,Ross-On-Wye,51.911,-2.584,67
1978.0,10.0,15.7,7.9,0*,10.4*,82.8*,,Ross-On-Wye,51.911,-2.584,67
1978.0,11.0,12.0,5.2,5*,40.3*,77.4*,,Ross-On-Wye,51.911,-2.584,67
1978.0,12.0,6.9,2.0,13*,144.0*,36.3*,,Ross-On-Wye,51.911,-2.584,67
1979.0,1.0,3.4,-3.4,24*,81.0*,61.1*,,Ross-On-Wye,51.911,-2.584,67
1979.0,2.0,4.1,-1.1,19*,57.2*,58.0*,,Ross-On-Wye,51.911,-2.584,67
1979.0,3.0,8.2,2.2,7*,86.9*,86.8*,,Ross-On-Wye,51.911,-2.584,67
1979.0,4.0,12.4,4.3,4*,45.7*,117.9*,,Ross-On-Wye,51.911,-2.584,67
1979.0,5.0,14.3,5.9,4*,93.8*,165.2*,,Ross-On-Wye,51.911,-2.584,67
1979.0,6.0,19.0,9.8,0*,28.6*,174.3*,,Ross-On-Wye,51.911,-2.584,67
1979.0,7.0,21.8,11.9,0*,19.1*,182.9*,,Ross-On-Wye,51.911,-2.584,67
1979.0,8.0,19.1,10.7,0*,67.5*,164.9*,,Ross-On-Wye,51.911,-2.584,67
1979.0,9.0,18.0,8.7,0*,23.4*,157.2*,,Ross-On-Wye,51.911,-2.584,67
1979.0,10.0,15.1,7.3,0*,50.2*,101.4*,,Ross-On-Wye,51.911,-2.584,67
1979.0,11.0,10.6,3.6,7*,55.8*,63.6*,,Ross-On-Wye,51.911,-2.584,67
1979.0,12.0,9.0,3.4,7*,147.9*,59.5*,,Ross-On-Wye,51.911,-2.584,67
1980.0,1.0,5.4,-0.7,19*,47.7*,64.8*,,Ross-On-Wye,51.911,-2.584,67
1980.0,2.0,9.4,3.3,4*,65.0*,53.7*,,Ross-On-Wye,51.911,-2.584,67
1980.0,3.0,8.5,2.3,7*,81.6*,77.2*,,Ross-On-Wye,51.911,-2.584,67
1980.0,4.0,14.0,4.8,3*,9.6*,171.6*,,Ross-On-Wye,51.911,-2.584,67
1980.0,5.0,17.3,6.3,1*,29.8*,211.1*,,Ross-On-Wye,51.911,-2.584,67
1980.0,6.0,18.4,9.9,0*,87.8*,159.3*,,Ross-On-Wye,51.911,-2.584,67
1980.0,7.0,19.2,10.7,0*,45.6*,147.9*,,Ross-On-Wye,51.911,-2.584,67
1980.0,8.0,20.6,12.1,0*,68.2*,152.2*,,Ross-On-Wye,51.911,-2.584,67
1980.0,9.0,18.8,11.2,0*,53.5*,140.7*,,Ross-On-Wye,51.911,-2.584,67
1980.0,10.0,12.9,5.4,2*,95.8*,103.2*,,Ross-On-Wye,51.911,-2.584,67
1980.0,11.0,9.2,4.3,7*,53.4*,65.4*,,Ross-On-Wye,51.911,-2.584,67
1980.0,12.0,9.1,2.8,8*,44.7*,71.6*,,Ross-On-Wye,51.911,-2.584,67
1981.0,1.0,8.2,2.4,9*,22.0*,41.9*,,Ross-On-Wye,51.911,-2.584,67
1981.0,2.0,6.4,0.2,17*,35.3*,66.1*,,Ross-On-Wye,51.911,-2.584,67
1981.0,3.0,11.2,5.9,1*,92.3*,72.2*,,Ross-On-Wye,51.911,-2.584,67
1981.0,4.0,12.5,4.0,3*,43.9*,113.1*,,Ross-On-Wye,51.911,-2.584,67
1981.0,5.0,15.6,7.5,1*,77.8*,99.5*,,Ross-On-Wye,51.911,-2.584,67
1981.0,6.0,17.9,10.0,0*,34.5*,152.4*,,Ross-On-Wye,51.911,-2.584,67
1981.0,7.0,20.7,11.7,0*,19.9*,161.2*,,Ross-On-Wye,51.911,-2.584,67
1981.0,8.0,22.6,11.8,0*,53.2*,194.7*,,Ross-On-Wye,51.911,-2.584,67
1981.0,9.0,19.4,9.9,0*,151.8*,155.1*,,Ross-On-Wye,51.911,-2.584,67
1981.0,10.0,12.4,5.1,2*,67.4*,106.6*,,Ross-On-Wye,51.911,-2.584,67
1981.0,11.0,11.3,4.6,3*,37.6*,52.2*,,Ross-On-Wye,51.911,-2.584,67
1981.0,12.0,3.3,-2.3,20*,131.6*,44.0*,,Ross-On-Wye,51.911,-2.584,67
1982.0,1.0,5.8,-0.4,13*,89.7*,49.9*,,Ross-On-Wye,51.911,-2.584,67
1982.0,2.0,8.2,2.3,8*,41.7*,39.2*,,Ross-On-Wye,51.911,-2.584,67
1982.0,3.0,10.5,2.5,5*,68.7*,138.0*,,Ross-On-Wye,51.911,-2.584,67
1982.0,4.0,14.2,4.4,3*,20.5*,178.5*,,Ross-On-Wye,51.911,-2.584,67
1982.0,5.0,17.5,6.6,2*,31.2*,204.6*,,Ross-On-Wye,51.911,-2.584,67
1982.0,6.0,20.6,11.6,0*,90.0*,176.1*,,Ross-On-Wye,51.911,-2.584,67
1982.0,7.0,21.6,12.2,0*,47.6*,168.6*,,Ross-On-Wye,51.911,-2.584,67
1982.0,8.0,20.3,12.1,0*,74.7*,162.1*,,Ross-On-Wye,51.911,-2.584,67
1982.0,9.0,19.4,10.0,0*,85.8*,136.5*,,Ross-On-Wye,51.911,-2.584,67
1982.0,10.0,13.7,7.1,1*,69.7*,66.3*,,Ross-On-Wye,51.911,-2.584,67
1982.0,11.0,11.0,5.5,4*,96.0*,65.4*,,Ross-On-Wye,51.911,-2.584,67
1982.0,12.0,7.8,1.5,11*,70.0*,38.1*,,Ross-On-Wye,51.911,-2.584,67
1983.0,1.0,10.0,4.4,2*,56.2*,44.0*,,Ross-On-Wye,51.911,-2.584,67
1983.0,2.0,4.9,-0.7,18*,21.1*,64.4*,,Ross-On-Wye,51.911,-2.584,67
1983.0,3.0,10.5,3.2,3*,36.0*,84.0*,,Ross-On-Wye,51.911,-2.584,67
1983.0,4.0,11.7,2.9,4*,99.2*,155.4*,,Ross-On-Wye,51.911,-2.584,67
1983.0,5.0,14.7,6.9,0*,97.1*,112.2*,,Ross-On-Wye,51.911,-2.584,67
1983.0,6.0,19.7,10.5,0*,15.0*,178.8*,,Ross-On-Wye,51.911,-2.584,67
1983.0,7.0,26.7,14.0,0*,40.7*,263.5*,,Ross-On-Wye,51.911,-2.584,67
1983.0,8.0,23.8,12.4,0*,19.7*,225.1*,,Ross-On-Wye,51.911,-2.584,67
1983.0,9.0,17.6,10.5,0*,86.2*,105.9*,,Ross-On-Wye,51.911,-2.584,67
1983.0,10.0,14.4,7.1,3*,54.5*,116.9*,,Ross-On-Wye,51.911,-2.584,67
1983.0,11.0,10.7,5.0,6*,21.9*,36.3*,,Ross-On-Wye,51.911,-2.584,67
1983.0,12.0,9.1,3.2,7*,86.8*,61.7*,,Ross-On-Wye,51.911,-2.584,67
1984.0,1.0,7.3,1.3,10*,100.5*,70.4*,,Ross-On-Wye,51.911,-2.584,67
1984.0,2.0,6.8,0.8,10*,31.5*,55.7*,,Ross-On-Wye,51.911,-2.584,67
1984.0,3.0,8.3,2.2,5*,40.2*,64.8*,,Ross-On-Wye,51.911,-2.584,67
1984.0,4.0,14.4,2.8,7*,1.1*,242.4*,,Ross-On-Wye,51.911,-2.584,67
1984.0,5.0,15.6,5.8,1*,57.7*,148.5*,,Ross-On-Wye,51.911,-2.584,67
1984.0,6.0,20.7,10.1,0*,32.7*,244.2*,,Ross-On-Wye,51.911,-2.584,67
1984.0,7.0,23.9,11.0,0*,14.9*,291.7*,,Ross-On-Wye,51.911,-2.584,67
1984.0,8.0,23.2,12.9,0*,59.2*,204.0*,,Ross-On-Wye,51.911,-2.584,67
1984.0,9.0,17.9,10.4,0*,67.8*,109.8*,,Ross-On-Wye,51.911,-2.584,67
1984.0,10.0,15.0,7.9,1*,69.4*,93.9*,,Ross-On-Wye,51.911,-2.584,67
1984.0,11.0,11.0,5.4,2*,128.7*,39.6*,,Ross-On-Wye,51.911,-2.584,67
1984.0,12.0,8.4,2.6,8*,59.1*,64.2*,,Ross-On-Wye,51.911,-2.584,67
1985.0,1.0,3.9,-2.2,24*,64.7*,61.7*,,Ross-On-Wye,51.911,-2.584,67
1985.0,2.0,5.5,-0.4,14*,43.6*,80.6*,,Ross-On-Wye,51.911,-2.584,67
1985.0,3.0,9.2,1.4,11*,47.3*,108.8*,,Ross-On-Wye,51.911,-2.584,67
1985.0,4.0,13.2,4.8,2*,40.5*,137.7*,,Ross-On-Wye,51.911,-2.584,67
1985.0,5.0,15.8,7.0,0*,58.4*,176.4*,,Ross-On-Wye,51.911,-2.584,67
1985.0,6.0,17.4,8.5,0,137.1,192.1,,Ross-On-Wye,51.911,-2.584,67
1985.0,7.0,21.1,11.5,0,43.9,210.1,,Ross-On-Wye,51.911,-2.584,67
1985.0,8.0,18.7,11.6,0,67.5,176.0,,Ross-On-Wye,51.911,-2.584,67
1985.0,9.0,19.4,10.7,0,17.7,148.3,,Ross-On-Wye,51.911,-2.584,67
1985.0,10.0,14.3,7.4,0,50.5,88.4,,Ross-On-Wye,51.911,-2.584,67
1985.0,11.0,7.5,1.0,12,41.5,84.0,,Ross-On-Wye,51.911,-2.584,67
1985.0,12.0,9.5,4.3,6,105.8,40.2,,Ross-On-Wye,51.911,-2.584,67
1986.0,1.0,6.8,1.2,12,124.1,54.1,,Ross-On-Wye,51.911,-2.584,67
1986.0,2.0,1.6,-3.5,24,5.7,77.1,,Ross-On-Wye,51.911,-2.584,67
1986.0,3.0,9.4,2.0,6,41.0,127.5,,Ross-On-Wye,51.911,-2.584,67
1986.0,4.0,10.0,2.6,5,74.5,149.6,,Ross-On-Wye,51.911,-2.584,67
1986.0,5.0,15.6,7.6,0,85.8,197.6,,Ross-On-Wye,51.911,-2.584,67
1986.0,6.0,20.3,10.2,0,36.9,214.2,,Ross-On-Wye,51.911,-2.584,67
1986.0,7.0,21.2,11.7,0,31.3,192.7,,Ross-On-Wye,51.911,-2.584,67
1986.0,8.0,17.6,9.8,0,128.7,132.0,,Ross-On-Wye,51.911,-2.584,67
1986.0,9.0,16.8,5.5,1,19.0,171.8,,Ross-On-Wye,51.911,-2.584,67
1986.0,10.0,15.0,6.9,1,51.4,112.4,,Ross-On-Wye,51.911,-2.584,67
1986.0,11.0,11.4,4.5,2,89.9,78.1,,Ross-On-Wye,51.911,-2.584,67
1986.0,12.0,9.9,2.9,8,80.2,60.2,,Ross-On-Wye,51.911,-2.584,67
1987.0,1.0,3.3,-1.6,20,14.1,54.6,,Ross-On-Wye,51.911,-2.584,67
1987.0,2.0,7.7,0.8,12,44.3,68.7,,Ross-On-Wye,51.911,-2.584,67
1987.0,3.0,7.9,1.5,13,69.8,98.4,,Ross-On-Wye,51.911,-2.584,67
1987.0,4.0,15.7,6.2,1,63.0,184.0,,Ross-On-Wye,51.911,-2.584,67
1987.0,5.0,15.5,6.0,0,35.1,194.2,,Ross-On-Wye,51.911,-2.584,67
1987.0,6.0,17.9,9.5,0,77.2,140.6,,Ross-On-Wye,51.911,-2.584,67
1987.0,7.0,21.4,11.8,0,33.8,193.1,,Ross-On-Wye,51.911,-2.584,67
1987.0,8.0,21.3,11.8,0,39.2,177.4,,Ross-On-Wye,51.911,-2.584,67
1987.0,9.0,18.5,9.9,0,32.3,153.6,,Ross-On-Wye,51.911,-2.584,67
1987.0,10.0,13.5,5.8,5,142.1,100.0,,Ross-On-Wye,51.911,-2.584,67
1987.0,11.0,9.4,4.4,3,71.6,47.6,,Ross-On-Wye,51.911,-2.584,67
1987.0,12.0,8.0,3.5,7,36.2,33.4,,Ross-On-Wye,51.911,-2.584,67
1988.0,1.0,8.6,3.5,1,116.6,60.0,,Ross-On-Wye,51.911,-2.584,67
1988.0,2.0,8.5,2.0,3,44.5,110.9,,Ross-On-Wye,51.911,-2.584,67
1988.0,3.0,10.5,4.1,4,45.7,106.7,,Ross-On-Wye,51.911,-2.584,67
1988.0,4.0,12.9,4.4,3,27.7,131.3,,Ross-On-Wye,51.911,-2.584,67
1988.0,5.0,17.7,7.6,0,39.7,202.4,,Ross-On-Wye,51.911,-2.584,67
1988.0,6.0,19.9,10.5,0,40.5,189.8,,Ross-On-Wye,51.911,-2.584,67
1988.0,7.0,18.4,11.9,0,89.9,157.3,,Ross-On-Wye,51.911,-2.584,67
1988.0,8.0,19.7,10.7,0,67.7,187.1,,Ross-On-Wye,51.911,-2.584,67
1988.0,9.0,17.6,9.8,0,17.3,146.1,,Ross-On-Wye,51.911,-2.584,67
1988.0,10.0,14.2,6.9,3,57.3,103.2,,Ross-On-Wye,51.911,-2.584,67
1988.0,11.0,9.5,0.6,16,24.5,76.5,,Ross-On-Wye,51.911,-2.584,67
1988.0,12.0,10.6,5.4,4,10.7,34.3,,Ross-On-Wye,51.911,-2.584,67
1989.0,1.0,9.7,3.1,8,32.7,75.3,,Ross-On-Wye,51.911,-2.584,67
1989.0,2.0,10.0,2.9,3,87.4,86.6,,Ross-On-Wye,51.911,-2.584,67
1989.0,3.0,11.8,4.5,2,56.6,120.3,,Ross-On-Wye,51.911,-2.584,67
1989.0,4.0,11.3,2.9,6,73.1,144.7,,Ross-On-Wye,51.911,-2.584,67
1989.0,5.0,19.5,8.3,0,27.8,251.7,,Ross-On-Wye,51.911,-2.584,67
1989.0,6.0,21.2,9.7,0,22.8,248.8,,Ross-On-Wye,51.911,-2.584,67
1989.0,7.0,25.0,13.2,0,37.8,302.5,,Ross-On-Wye,51.911,-2.584,67
1989.0,8.0,22.7,12.0,0,42.6,256.2,,Ross-On-Wye,51.911,-2.584,67
1989.0,9.0,19.4,10.3,0,41.3,132.2,,Ross-On-Wye,51.911,-2.584,67
1989.0,10.0,15.3,8.6,0,103.5,74.8,,Ross-On-Wye,51.911,-2.584,67
1989.0,11.0,9.9,3.2,7,52.5,77.7,,Ross-On-Wye,51.911,-2.584,67
1989.0,12.0,7.9,2.8,5,150.7,12.5,,Ross-On-Wye,51.911,-2.584,67
1990.0,1.0,10.1,4.1,6,139.8,54.8,,Ross-On-Wye,51.911,-2.584,67
1990.0,2.0,11.1,5.4,1,136.9,81.5,,Ross-On-Wye,51.911,-2.584,67
1990.0,3.0,12.8,4.7,4,13.7,146.9,,Ross-On-Wye,51.911,-2.584,67
1990.0,4.0,14.0,3.1,4,26.2,203.1,,Ross-On-Wye,51.911,-2.584,67
1990.0,5.0,19.3,7.3,0,16.1,259.4,,Ross-On-Wye,51.911,-2.584,67
1990.0,6.0,18.1,10.7,0,54.0,117.0,,Ross-On-Wye,51.911,-2.584,67
1990.0,7.0,24.0,12.1,0,14.6,304.8,,Ross-On-Wye,51.911,-2.584,67
1990.0,8.0,24.0,13.3,0,18.1,217.7,,Ross-On-Wye,51.911,-2.584,67
1990.0,9.0,18.7,9.0,0,51.6,169.0,,Ross-On-Wye,51.911,-2.584,67
1990.0,10.0,15.6,9.1,0,74.4,98.1,,Ross-On-Wye,51.911,-2.584,67
1990.0,11.0,10.1,4.2,4,35.1,61.4,,Ross-On-Wye,51.911,-2.584,67
1990.0,12.0,7.1,1.8,10,78.0,42.1,,Ross-On-Wye,51.911,-2.584,67
1991.0,1.0,6.5,1.0,10,105.4,72.4,,Ross-On-Wye,51.911,-2.584,67
1991.0,2.0,5.9,-1.4,19,41.7,58.2,,Ross-On-Wye,51.911,-2.584,67
1991.0,3.0,12.1,5.0,3,76.2,97.9,,Ross-On-Wye,51.911,-2.584,67
1991.0,4.0,12.6,4.5,3,66.1,146.6,,Ross-On-Wye,51.911,-2.584,67
1991.0,5.0,16.6,7.6,0,7.1,145.4,,Ross-On-Wye,51.911,-2.584,67
